date,country,E1_contagio,E2_tend_contagio,E3_presion_hosp,E4_tend_hosp,E5_restriccion,E6_tend_socioec,E7_preocupacion,A1_work,A2_school,A3_ptrans,A4_conf
2020-12-18,GB,0.08108,-0.1314199999999999,0.0590225563909774,-0.0074994971158915,73.15,0.0,0.7699248120300752,2.0,3.0,1.0,1.0
2020-12-19,GB,0.17647,0.0953899999999999,0.0603297088740792,0.0013071524831017,76.85,3.6999999999999886,0.7618379515959313,3.0,3.0,1.0,2.0
2020-12-20,GB,0.17647,0.0,0.0556552962298025,-0.0046744126442766,76.85,0.0,0.7812687013764213,3.0,3.0,1.0,2.0
2020-12-21,GB,0.02183,-0.15464,0.0633590345289976,0.0077037382991951,76.85,0.0,0.7629902782433792,3.0,3.0,1.0,2.0
2020-12-22,GB,0.17647,0.15464,0.065018315018315,0.0016592804893173,76.85,0.0,0.7692307692307693,3.0,3.0,1.0,2.0
2020-12-23,GB,0.02839,-0.14808,0.0631083202511773,-0.0019099947671376,76.85,0.0,0.7695447409733124,3.0,3.0,1.0,2.0
2020-12-24,GB,0.17647,0.14808,0.0539605672777585,-0.0091477529734187,79.63,2.780000000000001,0.7644413697682463,3.0,3.0,1.0,2.0
2020-12-25,GB,0.02538,-0.15109,0.062974542206342,0.0090139749285834,75.46,-4.170000000000002,0.7673068334077713,3.0,3.0,1.0,2.0
2020-12-26,GB,0.17647,0.15109,0.0568824638592078,-0.0060920783471341,79.63,4.170000000000002,0.7891263356379635,3.0,3.0,1.0,2.0
2020-12-27,GB,0.17647,0.0,0.0728314238952536,0.0159489600360457,79.63,0.0,0.8014184397163121,3.0,3.0,1.0,2.0
2020-12-28,GB,0.1619,-0.01457,0.0622968580715058,-0.0105345658237477,79.63,0.0,0.7965872156013001,3.0,3.0,1.0,2.0
2020-12-29,GB,0.17647,0.01457,0.0644736842105262,0.0021768261390203,79.63,0.0,0.8026315789473685,3.0,3.0,1.0,2.0
2020-12-30,GB,0.09375,-0.0827199999999999,0.0684621193053108,0.0039884350947846,79.63,0.0,0.7933551472438963,3.0,3.0,1.0,2.0
2020-12-31,GB,0.05344,-0.04031,0.0682250611579233,-0.0002370581473875,79.63,0.0,0.79532481652623,3.0,3.0,1.0,2.0
2021-01-01,GB,0.17647,0.1230299999999999,0.0644095788604457,-0.0038154822974775,79.63,0.0,0.7751169832094688,3.0,3.0,1.0,2.0
2021-01-02,GB,0.0565,-0.11997,0.0629299363057324,-0.0014796425547133,79.63,0.0,0.8056050955414013,3.0,3.0,1.0,2.0
2021-01-03,GB,0.17647,0.11997,0.0698823529411763,0.0069524166354438,79.63,0.0,0.804235294117647,3.0,3.0,1.0,2.0
2021-01-04,GB,0.17647,0.0,0.0775012960082944,0.0076189430671181,79.63,0.0,0.7967858994297563,3.0,3.0,1.0,2.0
