episodio,retorno,c_medio,coste_medio,epsilon,error_TD_medio
30629,295.8759,0.3442,5.0521,0.0200,0.419529
30630,266.2519,0.3443,5.0329,0.0200,0.542241
30631,258.6996,0.3400,5.0192,0.0200,0.495573
30632,284.1500,0.3422,5.1534,0.0200,0.427199
30633,296.0231,0.3419,4.9370,0.0200,0.396825
30634,277.8566,0.3414,5.1260,0.0200,0.376337
30635,286.7364,0.3473,5.0630,0.0200,0.450644
30636,291.8523,0.3450,4.9616,0.0200,0.367490
30637,289.9324,0.3430,4.9699,0.0200,0.422326
30638,278.7748,0.3387,4.9918,0.0200,0.527514
30639,275.8640,0.3421,5.0658,0.0200,0.443265
30640,273.1470,0.3402,5.1507,0.0200,0.424517
30641,272.8135,0.3382,4.9205,0.0200,0.451256
30642,263.9904,0.3459,4.9726,0.0200,0.539256
30643,257.5441,0.3353,5.0877,0.0200,0.481608
30644,271.2661,0.3399,5.0247,0.0200,0.469474
30645,258.3967,0.3424,5.1014,0.0200,0.485025
30646,226.5026,0.3384,5.0466,0.0200,0.547266
30647,258.0719,0.3393,4.9014,0.0200,0.538921
30648,260.9841,0.3453,5.0767,0.0200,0.539552
30649,273.5554,0.3399,5.0384,0.0200,0.490898
30650,276.0685,0.3379,5.0767,0.0200,0.401431
30651,288.5988,0.3400,5.0301,0.0200,0.378703
30652,263.4991,0.3380,5.0685,0.0200,0.448191
30653,277.7050,0.3416,5.0493,0.0200,0.429566
30654,273.5543,0.3410,5.0219,0.0200,0.391544
30655,272.9905,0.3413,5.0027,0.0200,0.482531
30656,236.0843,0.3445,5.0219,0.0200,0.655750
30657,278.7626,0.3365,5.0137,0.0200,0.492094
30658,282.9936,0.3385,5.0247,0.0200,0.364692
30659,279.0908,0.3458,5.0521,0.0200,0.480084
30660,266.9144,0.3425,5.0301,0.0200,0.468349
30661,302.4742,0.3444,5.0712,0.0200,0.398468
30662,280.5591,0.3434,5.0849,0.0200,0.402116
30663,279.8809,0.3446,5.0658,0.0200,0.392505
30664,252.0047,0.3429,5.1151,0.0200,0.414082
30665,290.0338,0.3350,5.0274,0.0200,0.416656
30666,248.9732,0.3485,5.0000,0.0200,0.523871
30667,255.6365,0.3443,5.1671,0.0200,0.533169
30668,265.0495,0.3442,5.0658,0.0200,0.489796
30669,275.2710,0.3440,5.0055,0.0200,0.502704
30670,262.7755,0.3408,4.9808,0.0200,0.546509
30671,265.6890,0.3392,5.1425,0.0200,0.423492
30672,251.9244,0.3437,5.0548,0.0200,0.550652
30673,267.0072,0.3407,5.0877,0.0200,0.394701
30674,259.5213,0.3423,5.1096,0.0200,0.492489
30675,252.1517,0.3453,5.2192,0.0200,0.522670
30676,270.6272,0.3441,5.0274,0.0200,0.436985
30677,254.8525,0.3409,5.1452,0.0200,0.439151
30678,279.9072,0.3270,4.8027,0.0200,0.429110
30679,274.5421,0.3427,5.0630,0.0200,0.441102
30680,255.2557,0.3415,5.0164,0.0200,0.528284
30681,254.4658,0.3421,5.0082,0.0200,0.450419
30682,259.9159,0.3432,5.1096,0.0200,0.500164
30683,273.5403,0.3395,5.0219,0.0200,0.552263
30684,231.0172,0.3447,5.1233,0.0200,0.514617
30685,260.6789,0.3426,5.1178,0.0200,0.458716
30686,263.6714,0.3394,5.0603,0.0200,0.437476
30687,259.9763,0.3456,5.2027,0.0200,0.503582
30688,269.9545,0.3422,5.0247,0.0200,0.409788
30689,286.6641,0.3395,4.8603,0.0200,0.402063
30690,243.4724,0.3402,5.0384,0.0200,0.534594
30691,269.2480,0.3383,4.9699,0.0200,0.403145
30692,291.9860,0.3368,4.9096,0.0200,0.430698
30693,281.9478,0.3442,4.9890,0.0200,0.513406
30694,288.6505,0.3401,5.0301,0.0200,0.386277
30695,239.2766,0.3438,5.0767,0.0200,0.609156
30696,244.7683,0.3427,5.0795,0.0200,0.496833
30697,256.4749,0.3391,5.0685,0.0200,0.502177
30698,275.3714,0.3410,5.0548,0.0200,0.431544
30699,255.8293,0.3397,5.1589,0.0200,0.460322
30700,258.4118,0.3411,5.0411,0.0200,0.517883
30701,257.4866,0.3382,5.0247,0.0200,0.486452
30702,250.6444,0.3422,4.9205,0.0200,0.492875
30703,256.2341,0.3448,5.1863,0.0200,0.484229
30704,231.9237,0.3409,5.0521,0.0200,0.523577
30705,278.7974,0.3466,4.9370,0.0200,0.451758
30706,263.1328,0.3405,5.0986,0.0200,0.466195
30707,266.7843,0.3431,5.0795,0.0200,0.394907
30708,298.5038,0.3363,4.9479,0.0200,0.374461
30709,324.0189,0.3367,4.9068,0.0200,0.343735
30710,280.1929,0.3437,4.9315,0.0200,0.474230
30711,283.7375,0.3410,4.9205,0.0200,0.458324
30712,297.4422,0.3365,4.9205,0.0200,0.495714
30713,247.1117,0.3398,5.0301,0.0200,0.534639
30714,257.3823,0.3367,5.0575,0.0200,0.626244
30715,254.3543,0.3435,4.9233,0.0200,0.511389
30716,241.6696,0.3403,5.1041,0.0200,0.654305
30717,246.6604,0.3413,5.1123,0.0200,0.504496
30718,279.6233,0.3460,5.0219,0.0200,0.390905
30719,266.3432,0.3428,5.0274,0.0200,0.466075
30720,269.9352,0.3391,5.0438,0.0200,0.452302
30721,282.1694,0.3436,5.0603,0.0200,0.371691
30722,271.3777,0.3438,5.1041,0.0200,0.396358
30723,308.8007,0.3438,5.0356,0.0200,0.366263
30724,265.6438,0.3411,5.1178,0.0200,0.436879
30725,273.0272,0.3455,4.9562,0.0200,0.553491
30726,260.4738,0.3396,5.0932,0.0200,0.424851
30727,246.1221,0.3403,5.0932,0.0200,0.457967
30728,253.3142,0.3422,5.1781,0.0200,0.539009
30729,288.6310,0.3400,5.0877,0.0200,0.350352
30730,260.0424,0.3422,5.1151,0.0200,0.461974
30731,290.9141,0.3415,4.9233,0.0200,0.447943
30732,237.3527,0.3436,5.0904,0.0200,0.591517
30733,271.4797,0.3444,5.0603,0.0200,0.529421
30734,278.6968,0.3366,4.9644,0.0200,0.479925
30735,271.2688,0.3433,5.1123,0.0200,0.413432
30736,282.7294,0.3406,5.0493,0.0200,0.444909
30737,285.4870,0.3366,4.9808,0.0200,0.379807
30738,225.4107,0.3453,5.0548,0.0200,0.578681
30739,287.4346,0.3399,5.0575,0.0200,0.378385
30740,276.7749,0.3439,5.0959,0.0200,0.427179
30741,290.5699,0.3405,4.9479,0.0200,0.454784
30742,242.1091,0.3428,4.9342,0.0200,0.608911
30743,251.4529,0.3435,5.0712,0.0200,0.475874
30744,269.7661,0.3375,4.9096,0.0200,0.419354
30745,267.8440,0.3400,5.0658,0.0200,0.386366
30746,278.9176,0.3422,4.9315,0.0200,0.442702
30747,259.6668,0.3460,5.1068,0.0200,0.422344
30748,248.8010,0.3400,5.0000,0.0200,0.477376
30749,268.3222,0.3433,5.1397,0.0200,0.382872
30750,237.6387,0.3384,5.0055,0.0200,0.477846
30751,259.9011,0.3388,5.0822,0.0200,0.496265
30752,303.1629,0.3429,4.9260,0.0200,0.365963
30753,289.8032,0.3377,4.9233,0.0200,0.377608
30754,256.4258,0.3407,5.1233,0.0200,0.475160
30755,285.2427,0.3431,5.0630,0.0200,0.391743
30756,279.6634,0.3364,4.9589,0.0200,0.408715
30757,233.1138,0.3428,5.0384,0.0200,0.593887
30758,268.0657,0.3411,5.1041,0.0200,0.457118
30759,267.3379,0.3457,5.1562,0.0200,0.474152
30760,265.3097,0.3350,4.9562,0.0200,0.461928
30761,256.7688,0.3355,4.9644,0.0200,0.471806
30762,300.5560,0.3433,4.9863,0.0200,0.397837
30763,256.6091,0.3368,4.9863,0.0200,0.504848
30764,282.5332,0.3438,5.0795,0.0200,0.431223
30765,286.9941,0.3426,5.0110,0.0200,0.456849
30766,249.0847,0.3430,5.1644,0.0200,0.452048
30767,251.1081,0.3400,5.1178,0.0200,0.465591
30768,286.1044,0.3440,5.1233,0.0200,0.384892
30769,264.7939,0.3416,5.0027,0.0200,0.448338
30770,297.7462,0.3428,5.0301,0.0200,0.417211
30771,281.5760,0.3208,4.8822,0.0200,0.460465
30772,295.3973,0.3371,4.9370,0.0200,0.460332
30773,283.1538,0.3454,5.0137,0.0200,0.512792
30774,258.0220,0.3421,4.9315,0.0200,0.458925
30775,260.5089,0.3441,5.0411,0.0200,0.554437
30776,262.8835,0.3352,5.0329,0.0200,0.489989
30777,259.4870,0.3444,5.0411,0.0200,0.565911
30778,297.8723,0.3304,4.8795,0.0200,0.415685
30779,303.8799,0.3421,5.0493,0.0200,0.401012
30780,295.6520,0.3400,4.9562,0.0200,0.427684
30781,275.1686,0.3486,5.0521,0.0200,0.554570
30782,257.0475,0.3429,5.1041,0.0200,0.546931
30783,282.8954,0.3374,5.0575,0.0200,0.438021
30784,242.1822,0.3436,5.1753,0.0200,0.518559
30785,293.1696,0.3416,4.9370,0.0200,0.433372
30786,227.9899,0.3368,5.0301,0.0200,0.520504
30787,251.2253,0.3411,5.1041,0.0200,0.476965
30788,305.5414,0.3397,4.8575,0.0200,0.345588
30789,288.8897,0.3439,5.0301,0.0200,0.491536
30790,277.1496,0.3414,5.0603,0.0200,0.422348
30791,290.7450,0.3479,5.0466,0.0200,0.408831
30792,258.7065,0.3413,5.1178,0.0200,0.505065
30793,251.4051,0.3438,5.1315,0.0200,0.392311
30794,267.5773,0.3393,5.1205,0.0200,0.392758
30795,278.5543,0.3436,4.9534,0.0200,0.391492
30796,273.2220,0.3409,4.9425,0.0200,0.375819
30797,247.8766,0.3450,4.9616,0.0200,0.518634
30798,291.7196,0.3423,5.0274,0.0200,0.356486
30799,241.9298,0.3412,5.1507,0.0200,0.515638
30800,259.6853,0.3428,5.1260,0.0200,0.474183
30801,243.5092,0.3401,5.0822,0.0200,0.438841
30802,275.9404,0.3382,5.1041,0.0200,0.464950
30803,253.7362,0.3444,5.0795,0.0200,0.491894
30804,251.9339,0.3401,4.9288,0.0200,0.413677
30805,295.7078,0.3384,4.9342,0.0200,0.454532
30806,270.0246,0.3456,4.9945,0.0200,0.440105
30807,249.2640,0.3390,5.0164,0.0200,0.483971
30808,272.4683,0.3463,5.0055,0.0200,0.490618
30809,305.8051,0.3371,4.7479,0.0200,0.309893
30810,256.9398,0.3384,5.0548,0.0200,0.488785
30811,282.5543,0.3429,5.0055,0.0200,0.380429
30812,287.1175,0.3386,5.1041,0.0200,0.385924
30813,269.1231,0.3398,4.9562,0.0200,0.455791
30814,257.8053,0.3453,4.9753,0.0200,0.486474
30815,250.3122,0.3429,5.0548,0.0200,0.482920
30816,273.2944,0.3409,5.0575,0.0200,0.407264
30817,294.8295,0.3348,4.8630,0.0200,0.420963
30818,256.3814,0.3435,5.1699,0.0200,0.493552
30819,255.9717,0.3438,5.1205,0.0200,0.600894
30820,303.5157,0.3428,4.9753,0.0200,0.423135
30821,269.9157,0.3467,5.0712,0.0200,0.511832
30822,273.6731,0.3463,5.0548,0.0200,0.660707
30823,261.9291,0.3436,4.8904,0.0200,0.594821
30824,250.1150,0.3476,5.1068,0.0200,0.567364
30825,301.9720,0.3450,4.8849,0.0200,0.465917
30826,274.3615,0.3404,5.0630,0.0200,0.438253
30827,253.2806,0.3422,5.1342,0.0200,0.544309
30828,295.7228,0.3418,5.0219,0.0200,0.354865
30829,253.2828,0.3402,4.9863,0.0200,0.535526
30830,295.3086,0.3422,4.9479,0.0200,0.455303
30831,295.3823,0.3394,4.8438,0.0200,0.408158
30832,269.3241,0.3440,5.1836,0.0200,0.433765
30833,308.4549,0.3367,4.8274,0.0200,0.430332
30834,295.5798,0.3335,4.9562,0.0200,0.405770
30835,251.4573,0.3464,5.1589,0.0200,0.592734
30836,268.8628,0.3426,5.1233,0.0200,0.441414
30837,270.0052,0.3407,5.0959,0.0200,0.462269
30838,242.6186,0.3402,5.0137,0.0200,0.607709
30839,271.8701,0.3422,5.0740,0.0200,0.416913
30840,261.7662,0.3413,4.9863,0.0200,0.477872
30841,253.5555,0.3420,5.0219,0.0200,0.588750
30842,280.1224,0.3372,5.0411,0.0200,0.405387
30843,266.8717,0.3377,5.0384,0.0200,0.416300
30844,263.7015,0.3416,5.0438,0.0200,0.479516
30845,262.3849,0.3449,5.0329,0.0200,0.608666
30846,295.3336,0.3469,5.0932,0.0200,0.430352
30847,294.5760,0.3301,4.9342,0.0200,0.456472
30848,272.8501,0.3402,5.1041,0.0200,0.407278
30849,312.6242,0.3405,4.8822,0.0200,0.324937
30850,258.0480,0.3408,4.9808,0.0200,0.562847
30851,279.9758,0.3436,5.0521,0.0200,0.473395
30852,284.2885,0.3428,5.0027,0.0200,0.467908
30853,285.7396,0.3444,5.0493,0.0200,0.495427
30854,239.0782,0.3465,5.1452,0.0200,0.571273
30855,249.2186,0.3398,5.2603,0.0200,0.545674
30856,276.6980,0.3449,5.0822,0.0200,0.385521
30857,288.5661,0.3396,5.0000,0.0200,0.379681
30858,259.1655,0.3404,5.0055,0.0200,0.527316
30859,252.1969,0.3388,4.8849,0.0200,0.493206
30860,286.0342,0.3422,4.9973,0.0200,0.357133
30861,258.4541,0.3453,5.0603,0.0200,0.520524
30862,263.3950,0.3462,5.1205,0.0200,0.489111
30863,281.4968,0.3418,5.0712,0.0200,0.404236
30864,288.5412,0.3436,4.9753,0.0200,0.429435
30865,279.8692,0.3419,5.1123,0.0200,0.380712
30866,285.2392,0.3445,4.9562,0.0200,0.392756
30867,239.6176,0.3440,4.9534,0.0200,0.569474
30868,271.1286,0.3150,4.8603,0.0200,0.564789
30869,266.3465,0.3413,5.0000,0.0200,0.507022
30870,306.7246,0.3378,4.7534,0.0200,0.352050
30871,292.2829,0.3468,5.0521,0.0200,0.420242
30872,255.8910,0.3361,4.9315,0.0200,0.517259
30873,272.1488,0.3414,5.0110,0.0200,0.480244
30874,297.4490,0.3397,5.0329,0.0200,0.339078
30875,279.0050,0.3408,4.9178,0.0200,0.418494
30876,285.6839,0.3405,5.0411,0.0200,0.474581
30877,300.2956,0.3432,4.9589,0.0200,0.405514
30878,263.8995,0.3398,5.0082,0.0200,0.504517
30879,261.7023,0.3450,4.9534,0.0200,0.596002
30880,233.8627,0.3385,5.1014,0.0200,0.518735
30881,266.8192,0.3410,5.0274,0.0200,0.410629
30882,281.4304,0.3398,5.0000,0.0200,0.426911
30883,272.8657,0.3463,5.0493,0.0200,0.504720
30884,276.4383,0.3452,5.1068,0.0200,0.470276
30885,287.6018,0.3388,5.0411,0.0200,0.351735
30886,260.2106,0.3403,4.9699,0.0200,0.578277
30887,279.8949,0.3364,5.0137,0.0200,0.479691
30888,279.4807,0.3422,4.9534,0.0200,0.532551
30889,303.8719,0.3446,5.0000,0.0200,0.385182
30890,260.8598,0.3405,5.1616,0.0200,0.485731
30891,282.8599,0.3380,4.8904,0.0200,0.399597
30892,281.4579,0.3413,5.0164,0.0200,0.498095
30893,270.6495,0.3355,5.1397,0.0200,0.481361
30894,297.3347,0.3389,5.0192,0.0200,0.404974
30895,274.7889,0.3356,4.9233,0.0200,0.512301
30896,312.9625,0.3458,5.0767,0.0200,0.399504
30897,291.8169,0.3414,4.9699,0.0200,0.428146
30898,229.4347,0.3445,5.0630,0.0200,0.516440
30899,278.8112,0.3388,5.0329,0.0200,0.360752
30900,250.2330,0.3397,5.0411,0.0200,0.424976
30901,223.0784,0.3364,4.9863,0.0200,0.569131
30902,277.6270,0.3449,5.0000,0.0200,0.472025
30903,307.9093,0.3360,4.9014,0.0200,0.386309
30904,261.9225,0.3392,5.0986,0.0200,0.465259
30905,261.5530,0.3460,5.1781,0.0200,0.467633
30906,257.7825,0.3394,5.0877,0.0200,0.497391
30907,276.1581,0.3408,5.1699,0.0200,0.447841
30908,278.4074,0.3394,5.0055,0.0200,0.494895
30909,281.9318,0.3377,4.9726,0.0200,0.418372
30910,232.2353,0.3440,5.0110,0.0200,0.558335
30911,271.2951,0.3256,4.8438,0.0200,0.514145
30912,285.8997,0.3444,4.9753,0.0200,0.421912
30913,278.6176,0.3419,5.2082,0.0200,0.396225
30914,290.6852,0.3435,4.9534,0.0200,0.383355
30915,311.6862,0.3468,5.0110,0.0200,0.329892
30916,285.4048,0.3349,4.9890,0.0200,0.413006
30917,265.5482,0.3422,5.0164,0.0200,0.436514
30918,281.9890,0.3283,4.8932,0.0200,0.411619
30919,252.8355,0.3436,4.9616,0.0200,0.517648
30920,250.1008,0.3197,4.7425,0.0200,0.578382
30921,252.5912,0.3442,5.1178,0.0200,0.478382
30922,266.1399,0.3422,4.9589,0.0200,0.503663
30923,267.2267,0.3399,5.1178,0.0200,0.503355
30924,295.1718,0.3374,5.0082,0.0200,0.449919
30925,274.9981,0.3397,5.1233,0.0200,0.429708
30926,298.4013,0.3438,4.8822,0.0200,0.423667
30927,290.9169,0.3385,4.9534,0.0200,0.342779
30928,261.9398,0.3408,5.1178,0.0200,0.421414
30929,277.9458,0.3429,5.0329,0.0200,0.479421
30930,255.4333,0.3446,5.0603,0.0200,0.461735
30931,268.3026,0.3447,5.0575,0.0200,0.438689
30932,280.2065,0.3409,5.0164,0.0200,0.379755
30933,280.9314,0.3395,5.0137,0.0200,0.351558
30934,271.4040,0.3465,5.1589,0.0200,0.378704
30935,249.9644,0.3387,5.1370,0.0200,0.547105
30936,268.6700,0.3412,5.0329,0.0200,0.428661
30937,258.7755,0.3372,5.0466,0.0200,0.449311
30938,275.5645,0.3404,4.9205,0.0200,0.512983
30939,277.2684,0.3399,4.9288,0.0200,0.446618
30940,281.2659,0.3422,5.1096,0.0200,0.485027
30941,256.7715,0.3365,4.9507,0.0200,0.450211
30942,241.5605,0.3429,5.1151,0.0200,0.578804
30943,281.6188,0.3387,5.0959,0.0200,0.405265
30944,290.9923,0.3429,4.9370,0.0200,0.454295
30945,257.6343,0.3401,5.0110,0.0200,0.502768
30946,264.4409,0.3446,5.0247,0.0200,0.421138
30947,273.5989,0.3409,5.0110,0.0200,0.537661
30948,289.8367,0.3437,5.0658,0.0200,0.365855
30949,298.6083,0.3402,4.8082,0.0200,0.404017
30950,279.2661,0.3384,4.9863,0.0200,0.456526
30951,262.6068,0.3414,5.1315,0.0200,0.421489
30952,260.1058,0.3412,5.0740,0.0200,0.484341
30953,237.7930,0.3424,5.0630,0.0200,0.544061
30954,296.1276,0.3366,4.9918,0.0200,0.399722
30955,295.3002,0.3403,5.0274,0.0200,0.398612
30956,302.4800,0.3432,4.8740,0.0200,0.434078
30957,248.5162,0.3399,5.0219,0.0200,0.611173
30958,282.9847,0.3449,4.9096,0.0200,0.435307
30959,269.0791,0.3431,4.9945,0.0200,0.478144
30960,260.1886,0.3430,5.1644,0.0200,0.538384
30961,310.4486,0.3308,4.8986,0.0200,0.364735
30962,257.2575,0.3429,5.0466,0.0200,0.463778
30963,251.9260,0.3433,5.1452,0.0200,0.466217
30964,244.8907,0.3377,4.9534,0.0200,0.549667
30965,287.6322,0.3395,5.0082,0.0200,0.336507
30966,277.6990,0.3411,4.9890,0.0200,0.433505
30967,252.1380,0.3423,4.9507,0.0200,0.529942
30968,266.8870,0.3428,5.1096,0.0200,0.425660
30969,268.0250,0.3397,5.0356,0.0200,0.411515
30970,262.5484,0.3468,5.1151,0.0200,0.616276
30971,293.0342,0.3329,4.8548,0.0200,0.400017
30972,269.1422,0.3438,4.9918,0.0200,0.387433
30973,260.9649,0.3403,4.9918,0.0200,0.429194
30974,299.2508,0.3365,4.8438,0.0200,0.331927
30975,253.9854,0.3417,5.1205,0.0200,0.440952
30976,270.7327,0.3413,5.0137,0.0200,0.488547
30977,258.4548,0.3390,5.0575,0.0200,0.420263
30978,279.2924,0.3443,5.1041,0.0200,0.387551
30979,274.3352,0.3435,5.1014,0.0200,0.374459
30980,258.1008,0.3400,5.0521,0.0200,0.426291
30981,262.8926,0.3464,5.1452,0.0200,0.493150
30982,257.5283,0.3338,4.9863,0.0200,0.486294
30983,244.3565,0.3360,4.9644,0.0200,0.536778
30984,285.7176,0.3398,4.8685,0.0200,0.445081
30985,310.7903,0.3466,5.0329,0.0200,0.384259
30986,277.9318,0.3451,5.1562,0.0200,0.381139
30987,280.7461,0.3429,5.0767,0.0200,0.484214
30988,279.9254,0.3415,5.1534,0.0200,0.368224
30989,212.9943,0.3418,5.1534,0.0200,0.737642
30990,276.7729,0.3451,5.0849,0.0200,0.485110
30991,282.6929,0.3427,4.9014,0.0200,0.510886
30992,282.9118,0.3400,5.0027,0.0200,0.416273
30993,285.4754,0.3418,4.8603,0.0200,0.421932
30994,266.2675,0.3445,4.9534,0.0200,0.431885
30995,278.5963,0.3367,4.9562,0.0200,0.385999
30996,269.7854,0.3414,4.9589,0.0200,0.420848
30997,287.2792,0.3454,5.0164,0.0200,0.470471
30998,282.9151,0.3413,5.0685,0.0200,0.385296
30999,262.9775,0.3388,5.0438,0.0200,0.474796
31000,257.9653,0.3366,5.0630,0.0200,0.453494
31001,264.5611,0.3370,5.0329,0.0200,0.448362
31002,249.5950,0.3440,4.9890,0.0200,0.601633
31003,265.2884,0.3400,5.0082,0.0200,0.561449
31004,278.6611,0.3409,4.9918,0.0200,0.377625
31005,265.8625,0.3422,4.9425,0.0200,0.454695
31006,246.7738,0.3409,5.0548,0.0200,0.518097
31007,262.8672,0.3418,5.0274,0.0200,0.485739
31008,265.9808,0.3387,4.9726,0.0200,0.473315
31009,262.3240,0.3257,4.9288,0.0200,0.440101
31010,287.3705,0.3418,5.0493,0.0200,0.391311
31011,300.8380,0.3427,5.0329,0.0200,0.409553
31012,296.1560,0.3437,4.9562,0.0200,0.398696
31013,262.8270,0.3439,5.0274,0.0200,0.462859
31014,269.8702,0.3434,5.1397,0.0200,0.476274
31015,248.2085,0.3405,5.0712,0.0200,0.427677
31016,284.7445,0.3424,5.1260,0.0200,0.387237
31017,274.3093,0.3438,5.1041,0.0200,0.453983
31018,293.9059,0.3370,4.8356,0.0200,0.443566
31019,276.2067,0.3436,5.1507,0.0200,0.463674
31020,298.4141,0.3437,4.8630,0.0200,0.479152
31021,268.3980,0.3418,5.0986,0.0200,0.416187
31022,259.2830,0.3415,5.0192,0.0200,0.448955
31023,292.0882,0.3370,4.9425,0.0200,0.391192
31024,255.8506,0.3419,5.0795,0.0200,0.470911
31025,261.6859,0.3380,5.0384,0.0200,0.475063
31026,245.0616,0.3464,5.0466,0.0200,0.635813
31027,284.5792,0.3412,5.0466,0.0200,0.422054
31028,268.4065,0.3441,4.9836,0.0200,0.391826
31029,273.9921,0.3457,5.0219,0.0200,0.461492
31030,270.1885,0.3437,5.1260,0.0200,0.428816
31031,230.2693,0.3426,5.1288,0.0200,0.557894
31032,273.2338,0.3346,5.1178,0.0200,0.441634
31033,243.8515,0.3390,5.0082,0.0200,0.534756
31034,294.5717,0.3417,5.0630,0.0200,0.359752
31035,241.3373,0.3475,5.0849,0.0200,0.598336
31036,253.8820,0.3435,5.1260,0.0200,0.449197
31037,301.5818,0.3368,4.8055,0.0200,0.392656
31038,274.2539,0.3459,5.0164,0.0200,0.536925
31039,260.9961,0.3429,5.1260,0.0200,0.431138
31040,264.2211,0.3438,5.0685,0.0200,0.491876
31041,286.6019,0.3434,5.0685,0.0200,0.372364
31042,308.1228,0.3418,4.9479,0.0200,0.350438
31043,250.0702,0.3447,5.1014,0.0200,0.582176
31044,261.9356,0.3423,5.0055,0.0200,0.422086
31045,275.7322,0.3432,5.1096,0.0200,0.397374
31046,266.6561,0.3379,5.0575,0.0200,0.417094
31047,322.5145,0.3442,4.9178,0.0200,0.364206
31048,241.5959,0.3449,4.9781,0.0200,0.613529
31049,252.8397,0.3362,5.0986,0.0200,0.415960
31050,242.5967,0.3391,5.0027,0.0200,0.462031
31051,279.2806,0.3387,4.8986,0.0200,0.469096
31052,243.2675,0.3426,5.1699,0.0200,0.450121
31053,280.3000,0.3420,5.0877,0.0200,0.388442
31054,253.8994,0.3408,5.0959,0.0200,0.600924
31055,300.5181,0.3421,4.9370,0.0200,0.374321
31056,267.1020,0.3411,4.9014,0.0200,0.483894
31057,262.6925,0.3396,5.0877,0.0200,0.424818
31058,258.9254,0.3448,4.9644,0.0200,0.422961
31059,297.4470,0.3415,4.9562,0.0200,0.339973
31060,260.8757,0.3495,4.9918,0.0200,0.563393
31061,250.6118,0.3407,5.1342,0.0200,0.482914
31062,261.3669,0.3422,4.9589,0.0200,0.430340
31063,265.8821,0.3382,5.0356,0.0200,0.498791
31064,244.2016,0.3432,5.0521,0.0200,0.582494
31065,287.9004,0.3421,4.9973,0.0200,0.387559
31066,284.8405,0.3343,4.9699,0.0200,0.457308
31067,263.9096,0.3391,5.1890,0.0200,0.384071
31068,264.8707,0.3449,5.0027,0.0200,0.602099
31069,237.9124,0.3457,5.1425,0.0200,0.543411
31070,255.1848,0.3358,5.0137,0.0200,0.513704
31071,258.5327,0.3432,5.1205,0.0200,0.511548
31072,284.0819,0.3416,4.9288,0.0200,0.453770
31073,292.2643,0.3376,5.0082,0.0200,0.390274
31074,230.8928,0.3380,4.9425,0.0200,0.494955
31075,284.3565,0.3418,4.9041,0.0200,0.475201
31076,267.6974,0.3418,5.0384,0.0200,0.453755
31077,250.5478,0.3420,5.1233,0.0200,0.466206
31078,247.3868,0.3382,5.1233,0.0200,0.507849
31079,280.3116,0.3394,5.0986,0.0200,0.386608
31080,281.6181,0.3439,5.1342,0.0200,0.378043
31081,258.8691,0.3414,5.1562,0.0200,0.570800
31082,276.0257,0.3410,5.0740,0.0200,0.431866
31083,279.8242,0.3446,4.9589,0.0200,0.415180
31084,275.5918,0.3451,5.1123,0.0200,0.453869
31085,284.3076,0.3411,4.9233,0.0200,0.420260
31086,271.2212,0.3412,4.9890,0.0200,0.508366
31087,273.6014,0.3459,5.1151,0.0200,0.541358
31088,241.2033,0.3427,5.1041,0.0200,0.536682
31089,268.3240,0.3422,5.0548,0.0200,0.412116
31090,251.6871,0.3438,5.0712,0.0200,0.524265
31091,266.6192,0.3406,5.0438,0.0200,0.391274
31092,254.6617,0.3450,5.0164,0.0200,0.495135
31093,237.5951,0.3404,5.1562,0.0200,0.480432
31094,273.8503,0.3407,4.9068,0.0200,0.474876
31095,239.4126,0.3472,5.1315,0.0200,0.511499
31096,281.5780,0.3402,4.9452,0.0200,0.416970
31097,271.0386,0.3411,4.9397,0.0200,0.415948
31098,287.3628,0.3407,5.0219,0.0200,0.357954
31099,270.4002,0.3396,5.0082,0.0200,0.430827
31100,253.2951,0.3382,5.1233,0.0200,0.521707
31101,262.3358,0.3448,5.1671,0.0200,0.502866
31102,267.8139,0.3416,5.0384,0.0200,0.463254
31103,286.1172,0.3396,4.9425,0.0200,0.466456
31104,258.9507,0.3445,5.1671,0.0200,0.519939
31105,219.5543,0.3493,5.0767,0.0200,0.666559
31106,241.3279,0.3397,5.0630,0.0200,0.516034
31107,273.7459,0.3400,4.9562,0.0200,0.451460
31108,282.9894,0.3397,5.0301,0.0200,0.392218
31109,285.6762,0.3429,5.0740,0.0200,0.353605
