episodio,retorno_medio,retorno_ic95_lo,retorno_ic95_hi,td_medio,td_ic95_lo,td_ic95_hi
429,121.3820,113.8164,128.9476,0.722949,0.697929,0.747969
430,118.6039,111.7925,125.4154,0.719044,0.694862,0.743225
431,117.2542,108.0684,126.4400,0.731728,0.711749,0.751707
432,113.7966,106.2179,121.3752,0.736388,0.711628,0.761149
433,113.7976,107.5473,120.0479,0.734296,0.711501,0.757092
434,116.5325,107.6494,125.4157,0.730838,0.705744,0.755933
435,111.6746,104.9274,118.4218,0.741530,0.716077,0.766984
436,114.0681,105.5005,122.6356,0.723834,0.700090,0.747579
437,113.1330,106.0206,120.2454,0.722501,0.695960,0.749041
438,118.6768,111.6031,125.7505,0.723200,0.699218,0.747182
439,116.5676,108.3230,124.8121,0.720816,0.695084,0.746549
440,116.3671,108.5506,124.1836,0.730851,0.704931,0.756771
441,119.2364,112.7397,125.7330,0.734092,0.709852,0.758333
442,113.0456,106.4095,119.6817,0.724924,0.702678,0.747170
443,117.0786,110.4731,123.6841,0.731028,0.706960,0.755096
444,116.9375,110.4316,123.4433,0.720555,0.697204,0.743906
445,114.7018,106.8621,122.5416,0.725326,0.702482,0.748169
446,113.4841,106.4506,120.5177,0.751008,0.727013,0.775003
447,117.2292,107.9835,126.4749,0.734020,0.705136,0.762904
448,114.8984,106.9753,122.8215,0.736877,0.712554,0.761200
449,120.3751,114.2136,126.5365,0.733957,0.709416,0.758499
450,118.2731,110.6907,125.8555,0.732023,0.703595,0.760451
451,117.9234,111.0769,124.7698,0.736633,0.706761,0.766505
452,117.1241,109.4072,124.8411,0.729525,0.706209,0.752841
453,120.5217,113.4522,127.5913,0.731937,0.707925,0.755950
454,118.5265,112.0526,125.0004,0.740606,0.717610,0.763603
455,112.3074,105.5208,119.0941,0.734497,0.713091,0.755903
456,124.3468,117.2693,131.4243,0.733774,0.707334,0.760214
457,124.5948,117.8325,131.3572,0.728871,0.702827,0.754915
458,120.9834,113.6428,128.3240,0.726844,0.701641,0.752046
459,122.6324,115.9376,129.3273,0.733851,0.712408,0.755294
460,113.0729,104.4272,121.7186,0.739313,0.715175,0.763451
461,117.8631,111.1304,124.5958,0.731773,0.713837,0.749709
462,121.4527,114.2169,128.6885,0.740818,0.721290,0.760345
463,117.5193,110.2000,124.8387,0.730158,0.705543,0.754773
464,117.6661,110.7650,124.5673,0.759551,0.729568,0.789534
465,118.1108,111.8975,124.3240,0.729010,0.707747,0.750272
466,119.4474,112.5723,126.3225,0.737470,0.716201,0.758740
467,114.8314,107.4432,122.2196,0.755601,0.726428,0.784773
468,122.3515,115.0496,129.6535,0.733253,0.709497,0.757009
469,112.3446,105.1971,119.4921,0.740216,0.716323,0.764109
470,117.0736,110.1071,124.0401,0.737146,0.711177,0.763114
471,119.9701,112.8192,127.1210,0.743481,0.719278,0.767684
472,125.9609,119.9354,131.9864,0.732226,0.709944,0.754508
473,119.7460,113.2637,126.2283,0.715048,0.691633,0.738463
474,122.3744,114.9600,129.7889,0.720922,0.696597,0.745248
475,121.9209,114.7791,129.0626,0.740050,0.715238,0.764861
476,123.7238,116.1853,131.2622,0.729054,0.707310,0.750797
477,122.3234,114.4169,130.2300,0.744714,0.722241,0.767188
478,116.8568,109.8645,123.8492,0.737301,0.712501,0.762102
479,121.9772,115.0959,128.8584,0.737107,0.712813,0.761402
480,121.6186,114.8401,128.3970,0.741900,0.720023,0.763778
481,118.5377,111.3327,125.7426,0.750304,0.723085,0.777523
482,116.7930,109.9933,123.5927,0.728580,0.702963,0.754197
483,117.9903,111.4442,124.5364,0.728331,0.703975,0.752688
484,125.1207,118.8638,131.3776,0.726564,0.699649,0.753479
485,114.8219,107.3639,122.2799,0.734161,0.714384,0.753938
486,122.2825,113.9875,130.5775,0.740560,0.715817,0.765302
487,117.6594,112.1139,123.2049,0.750086,0.726671,0.773501
488,129.6162,122.2370,136.9955,0.731021,0.706984,0.755058
489,124.9129,118.1559,131.6699,0.722742,0.695148,0.750336
490,120.4674,113.6295,127.3053,0.734473,0.711859,0.757086
491,125.8631,119.5519,132.1744,0.729678,0.706158,0.753198
492,125.2970,118.8637,131.7303,0.742014,0.714572,0.769455
493,114.5543,104.4259,124.6827,0.726321,0.703477,0.749165
494,121.5675,114.4345,128.7005,0.741781,0.719622,0.763940
495,122.3801,116.0256,128.7345,0.732978,0.709122,0.756834
496,117.4291,109.2543,125.6039,0.725506,0.706335,0.744676
497,117.3420,109.8971,124.7870,0.734121,0.706789,0.761453
498,126.7200,117.9903,135.4498,0.724911,0.698490,0.751331
499,118.2050,111.8050,124.6050,0.739196,0.713298,0.765094
500,123.4066,116.1954,130.6177,0.714911,0.686294,0.743527
501,117.6455,109.9347,125.3563,0.730883,0.705888,0.755877
502,119.5648,113.2011,125.9285,0.713334,0.692734,0.733935
503,119.2017,110.4659,127.9376,0.722493,0.700079,0.744908
504,125.3079,116.9977,133.6182,0.727651,0.705622,0.749680
505,121.1092,113.8723,128.3461,0.749351,0.724742,0.773961
506,126.7521,119.8400,133.6642,0.710153,0.686342,0.733964
507,116.5103,108.9332,124.0873,0.743133,0.717623,0.768643
508,125.0224,118.1094,131.9354,0.737831,0.711722,0.763939
509,118.0030,110.1609,125.8451,0.732221,0.708627,0.755814
510,124.5175,118.1362,130.8987,0.719134,0.695726,0.742543
511,127.5090,120.2644,134.7536,0.724540,0.701721,0.747358
512,126.8132,120.2346,133.3917,0.728184,0.701550,0.754817
513,120.8684,113.1935,128.5433,0.727779,0.701483,0.754075
514,125.5309,118.1162,132.9457,0.736010,0.713785,0.758234
515,124.4267,117.1301,131.7233,0.739888,0.716621,0.763155
516,121.8298,114.6289,129.0307,0.746942,0.725473,0.768411
517,123.5081,116.5035,130.5128,0.731220,0.710289,0.752151
518,124.3851,117.6672,131.1031,0.723437,0.703809,0.743065
519,123.8845,117.3295,130.4395,0.737768,0.711445,0.764090
520,121.1590,114.8539,127.4640,0.740725,0.717568,0.763881
521,124.5914,116.5738,132.6089,0.729056,0.703574,0.754537
522,120.6013,113.5676,127.6350,0.738608,0.714961,0.762255
523,120.6836,113.1511,128.2160,0.734316,0.706042,0.762589
524,121.7204,114.0307,129.4101,0.720628,0.695223,0.746033
525,125.5862,118.4453,132.7272,0.731479,0.704513,0.758446
526,122.3727,114.6205,130.1250,0.744906,0.721228,0.768583
527,121.1291,113.9374,128.3209,0.728282,0.702969,0.753596
528,125.3965,118.2521,132.5410,0.732976,0.711813,0.754139
529,122.3686,116.8109,127.9264,0.725036,0.703658,0.746414
530,124.6965,117.4403,131.9526,0.727772,0.706131,0.749413
531,119.3191,112.1994,126.4389,0.752041,0.726707,0.777375
532,117.8092,109.9124,125.7060,0.748351,0.719820,0.776881
533,117.4018,109.9043,124.8993,0.733067,0.709865,0.756270
534,123.9161,117.6140,130.2183,0.743000,0.714774,0.771227
535,118.9729,111.2059,126.7399,0.725616,0.703773,0.747459
536,126.5923,119.1257,134.0589,0.726183,0.703393,0.748972
537,125.2054,118.3933,132.0175,0.733432,0.709906,0.756957
538,124.6803,118.2491,131.1115,0.724444,0.699560,0.749328
539,126.0938,120.1889,131.9988,0.726236,0.702892,0.749580
540,125.9539,118.6273,133.2805,0.724629,0.701699,0.747560
541,121.2345,114.0219,128.4472,0.728538,0.703201,0.753875
542,128.3948,120.4975,136.2922,0.727638,0.705045,0.750231
543,121.6009,114.6138,128.5880,0.713489,0.691186,0.735793
544,124.5158,116.3491,132.6825,0.733929,0.712071,0.755787
545,125.5049,119.2782,131.7316,0.736629,0.710782,0.762477
546,129.4009,121.9323,136.8694,0.722820,0.699643,0.745996
547,119.3352,111.7458,126.9245,0.742874,0.716165,0.769582
548,122.4903,115.5530,129.4276,0.745668,0.721848,0.769488
549,123.0636,114.8763,131.2509,0.741769,0.716555,0.766982
550,122.3122,116.1024,128.5219,0.732150,0.708667,0.755632
551,118.9235,110.8202,127.0268,0.741120,0.716971,0.765268
552,126.1610,119.5275,132.7945,0.729960,0.704433,0.755488
553,122.1833,114.4043,129.9623,0.737215,0.712620,0.761811
554,121.1806,113.4787,128.8825,0.753480,0.731343,0.775617
555,123.7754,116.0076,131.5431,0.743223,0.716941,0.769505
556,124.5628,117.4792,131.6463,0.744058,0.718706,0.769411
557,118.2777,108.8880,127.6673,0.734078,0.712094,0.756062
558,119.9197,111.7410,128.0984,0.731510,0.705011,0.758009
559,124.7472,118.4840,131.0105,0.730396,0.706242,0.754549
560,123.5936,116.8487,130.3384,0.745599,0.723541,0.767658
561,125.3361,117.6776,132.9946,0.723970,0.700500,0.747440
562,122.1495,114.7500,129.5489,0.727643,0.703699,0.751588
563,122.2832,113.5370,131.0293,0.739875,0.713353,0.766397
564,124.2576,116.0229,132.4923,0.728471,0.706481,0.750460
565,122.0560,115.7719,128.3401,0.736734,0.708902,0.764565
566,126.6365,119.2177,134.0554,0.741079,0.710007,0.772151
567,124.1206,117.1457,131.0956,0.734432,0.711727,0.757138
568,118.4141,109.3946,127.4337,0.728210,0.706499,0.749921
569,130.3533,122.8681,137.8385,0.734144,0.711507,0.756781
570,127.7593,118.3909,137.1277,0.738336,0.716200,0.760472
571,126.3864,119.0947,133.6780,0.731512,0.708276,0.754748
572,127.3777,121.2312,133.5242,0.727802,0.704761,0.750843
573,123.5391,115.9599,131.1183,0.731863,0.708127,0.755600
574,119.4008,111.7182,127.0833,0.741562,0.716029,0.767094
575,124.0467,116.4882,131.6053,0.752548,0.726897,0.778200
576,122.9567,116.2670,129.6464,0.737480,0.713010,0.761949
577,121.7052,114.7765,128.6340,0.737539,0.709709,0.765369
578,117.4178,110.6901,124.1456,0.750037,0.727835,0.772240
579,124.5462,117.5428,131.5495,0.739340,0.711549,0.767132
580,124.0486,116.0957,132.0016,0.724375,0.699173,0.749578
581,123.2849,117.6112,128.9586,0.748123,0.721356,0.774890
582,129.6670,122.0021,137.3320,0.725873,0.700538,0.751208
583,128.9936,121.5841,136.4032,0.728650,0.702320,0.754980
584,124.7045,117.4816,131.9275,0.730779,0.703459,0.758100
585,131.8494,126.0008,137.6981,0.724491,0.697409,0.751573
586,123.2173,116.3482,130.0863,0.726189,0.703908,0.748471
587,121.6313,114.2598,129.0027,0.727288,0.704194,0.750383
588,123.5046,117.0169,129.9923,0.726898,0.701482,0.752314
589,120.9911,113.7282,128.2540,0.727785,0.705141,0.750429
590,119.3403,112.4532,126.2274,0.745373,0.717976,0.772769
591,121.9392,114.0016,129.8768,0.723092,0.696632,0.749551
592,130.3393,125.0707,135.6078,0.710887,0.683783,0.737991
593,125.1555,116.3327,133.9783,0.714542,0.692463,0.736620
594,129.3182,122.1806,136.4559,0.714049,0.692251,0.735846
595,123.7597,117.7454,129.7739,0.733616,0.709850,0.757383
596,122.2121,114.5708,129.8533,0.744055,0.721318,0.766791
597,124.2988,117.0117,131.5860,0.733658,0.713752,0.753563
598,128.7844,121.1764,136.3924,0.715551,0.690116,0.740986
599,124.6051,116.8329,132.3773,0.755647,0.731335,0.779959
600,127.0759,120.2473,133.9045,0.743892,0.722146,0.765637
601,128.9877,121.1910,136.7843,0.730793,0.706308,0.755278
602,124.0476,116.7850,131.3102,0.730226,0.705059,0.755393
603,125.4511,118.7892,132.1130,0.725030,0.700261,0.749799
604,125.0111,116.1935,133.8287,0.729236,0.700762,0.757711
605,126.3525,119.3320,133.3729,0.735011,0.713270,0.756753
606,128.4741,120.6070,136.3411,0.738371,0.710198,0.766543
607,121.1023,113.5722,128.6323,0.729560,0.706624,0.752496
608,123.7810,117.1662,130.3958,0.753128,0.725032,0.781224
609,128.2583,122.0011,134.5156,0.735602,0.712582,0.758622
610,128.6831,122.8178,134.5484,0.733689,0.708157,0.759222
611,132.1660,125.5250,138.8071,0.732335,0.707382,0.757289
612,124.5388,117.2982,131.7795,0.723997,0.694436,0.753559
613,127.3356,119.5645,135.1066,0.736737,0.708550,0.764923
614,130.0095,122.3218,137.6972,0.735911,0.705253,0.766569
615,127.2249,119.1908,135.2589,0.728681,0.705245,0.752117
616,124.8780,116.0465,133.7095,0.739998,0.715403,0.764593
617,128.3993,120.1958,136.6028,0.732831,0.708617,0.757045
618,124.0935,117.2953,130.8916,0.751471,0.728540,0.774403
619,127.1175,120.4450,133.7899,0.736465,0.707413,0.765516
620,119.3887,111.2105,127.5669,0.733204,0.708703,0.757704
621,130.4891,122.5132,138.4650,0.735198,0.711816,0.758580
622,132.7811,125.6483,139.9139,0.731380,0.706310,0.756451
623,127.9139,120.3851,135.4428,0.741630,0.720196,0.763064
624,130.0499,121.4862,138.6136,0.720651,0.699402,0.741900
625,127.9387,120.2704,135.6071,0.728268,0.701525,0.755010
626,124.8279,116.5005,133.1554,0.743114,0.715075,0.771153
627,123.3753,117.1332,129.6175,0.744578,0.722525,0.766632
628,129.0291,120.5422,137.5160,0.722643,0.698547,0.746740
629,122.5913,115.8144,129.3682,0.740878,0.713167,0.768589
630,128.0955,120.5374,135.6537,0.728700,0.703697,0.753704
631,133.2255,126.7336,139.7173,0.729233,0.705168,0.753298
632,121.5111,113.8482,129.1739,0.737576,0.712818,0.762333
633,124.9352,117.1867,132.6837,0.732707,0.709841,0.755573
634,127.8412,120.4210,135.2614,0.739908,0.716442,0.763374
635,127.5720,119.7246,135.4194,0.733272,0.708832,0.757712
636,124.2647,117.7134,130.8160,0.738383,0.709936,0.766830
637,126.7038,118.4650,134.9426,0.757305,0.730915,0.783696
638,128.9271,121.8832,135.9710,0.734806,0.711107,0.758505
639,123.9004,116.8231,130.9777,0.733356,0.708300,0.758411
640,127.4401,118.8017,136.0784,0.729555,0.705197,0.753914
641,129.7124,121.8046,137.6203,0.732037,0.707259,0.756816
642,133.2569,125.6401,140.8738,0.724633,0.703062,0.746204
643,126.0566,118.3188,133.7944,0.735836,0.710294,0.761378
644,131.8561,125.1621,138.5501,0.718618,0.694976,0.742259
645,132.5378,126.0699,139.0057,0.720885,0.694202,0.747569
646,124.1498,116.9640,131.3356,0.730183,0.701385,0.758980
647,127.3397,120.3046,134.3748,0.738931,0.711658,0.766205
648,129.2169,122.9131,135.5207,0.744653,0.723651,0.765655
649,122.8176,115.1999,130.4354,0.739323,0.715702,0.762944
650,125.2837,117.4287,133.1388,0.750815,0.724447,0.777184
651,127.4802,120.8017,134.1588,0.740439,0.717876,0.763003
652,129.1958,121.2858,137.1058,0.726962,0.702349,0.751576
653,133.5680,124.6715,142.4646,0.736738,0.713456,0.760020
654,126.8378,118.8413,134.8343,0.733902,0.710494,0.757310
655,126.9899,119.5267,134.4531,0.735932,0.714293,0.757570
656,135.1818,126.8913,143.4722,0.739755,0.714672,0.764837
657,131.0459,122.6777,139.4141,0.724136,0.695541,0.752732
658,128.8451,121.6545,136.0356,0.739062,0.713317,0.764807
659,127.0794,121.4094,132.7494,0.729328,0.703139,0.755517
660,131.3235,123.6860,138.9609,0.727846,0.706058,0.749634
661,125.6900,118.9532,132.4268,0.748370,0.724151,0.772588
662,124.9838,115.8425,134.1251,0.734158,0.708734,0.759583
663,128.7500,121.1964,136.3037,0.727493,0.704954,0.750031
664,131.3809,124.9181,137.8438,0.746096,0.721715,0.770477
665,128.6118,121.1849,136.0387,0.728960,0.698733,0.759188
666,127.7657,118.8439,136.6875,0.739165,0.712616,0.765714
667,129.3454,121.4487,137.2421,0.735730,0.710819,0.760640
668,129.0198,120.8412,137.1983,0.740703,0.713169,0.768236
669,127.1742,119.1934,135.1551,0.723205,0.703551,0.742859
670,129.1164,121.7087,136.5242,0.739896,0.715288,0.764505
671,126.9269,119.4941,134.3597,0.732549,0.705722,0.759377
672,130.6878,124.2192,137.1564,0.734578,0.706410,0.762745
673,136.8402,130.4512,143.2293,0.714426,0.688598,0.740254
674,132.9596,125.2429,140.6763,0.744363,0.721929,0.766798
675,135.2677,128.0772,142.4581,0.722086,0.698085,0.746087
676,132.6367,125.3645,139.9089,0.729449,0.704679,0.754218
677,134.4539,127.1112,141.7965,0.737538,0.709733,0.765343
678,126.4327,118.9869,133.8785,0.726428,0.699269,0.753587
679,131.1240,124.2001,138.0478,0.734342,0.709001,0.759683
680,125.0351,117.3387,132.7315,0.735676,0.707324,0.764027
681,129.1139,122.0548,136.1731,0.720986,0.693318,0.748654
682,127.3277,118.3431,136.3124,0.723626,0.698067,0.749186
683,132.1253,124.8298,139.4207,0.737119,0.705333,0.768906
684,130.7970,123.3045,138.2895,0.746834,0.719608,0.774060
685,130.4021,122.7162,138.0880,0.737251,0.713126,0.761376
686,128.7975,120.6600,136.9350,0.730901,0.706675,0.755128
687,125.0425,116.6706,133.4145,0.742660,0.712245,0.773076
688,136.3552,128.8620,143.8484,0.737352,0.715838,0.758865
689,130.9433,122.3769,139.5097,0.719454,0.696289,0.742619
690,131.2576,124.4691,138.0461,0.728967,0.705822,0.752113
691,134.8929,129.2259,140.5598,0.722168,0.698682,0.745655
692,132.7291,125.3612,140.0971,0.726839,0.701947,0.751732
693,128.8916,121.4735,136.3096,0.728941,0.705271,0.752611
694,134.0132,127.3066,140.7198,0.733064,0.709157,0.756971
695,132.8717,126.2646,139.4787,0.734392,0.709502,0.759282
696,133.1976,126.4947,139.9006,0.729964,0.704634,0.755293
697,133.2085,126.2896,140.1273,0.729583,0.705815,0.753351
698,134.4344,126.5595,142.3094,0.729689,0.705173,0.754205
699,129.9222,122.2849,137.5596,0.739887,0.715159,0.764615
700,129.9387,122.8843,136.9932,0.729378,0.703782,0.754974
701,138.5242,131.3261,145.7223,0.725759,0.700467,0.751051
702,132.2086,124.1249,140.2922,0.724899,0.697862,0.751937
703,134.0184,126.3672,141.6695,0.733775,0.709574,0.757976
704,125.9562,118.0505,133.8619,0.733235,0.710002,0.756468
705,139.0889,133.3215,144.8562,0.725128,0.700862,0.749393
706,134.0385,126.4866,141.5903,0.717687,0.693719,0.741655
707,128.7875,120.9504,136.6247,0.727001,0.700359,0.753642
708,130.7450,123.2903,138.1996,0.720009,0.696018,0.744000
709,132.8886,125.3458,140.4313,0.721861,0.701123,0.742600
710,132.6228,126.4615,138.7842,0.717568,0.692530,0.742606
711,123.8652,116.4426,131.2878,0.743532,0.720053,0.767011
712,129.7470,122.1887,137.3053,0.725179,0.702338,0.748020
713,134.0148,127.2332,140.7964,0.733102,0.710973,0.755232
714,129.7131,121.2524,138.1738,0.727259,0.701818,0.752700
715,134.7971,126.9092,142.6850,0.723147,0.700284,0.746010
716,133.7078,126.0279,141.3877,0.732502,0.710166,0.754839
717,136.6180,130.4070,142.8289,0.726225,0.702718,0.749732
718,132.1283,124.3500,139.9067,0.722486,0.698612,0.746359
719,133.3523,125.9624,140.7422,0.725165,0.703540,0.746790
720,125.5174,117.5923,133.4424,0.744068,0.715257,0.772879
721,126.4618,119.7136,133.2100,0.731889,0.707597,0.756182
722,130.5013,123.9805,137.0221,0.737593,0.712531,0.762655
723,127.6406,119.6402,135.6409,0.726150,0.699585,0.752716
724,133.4551,125.9251,140.9851,0.722091,0.698744,0.745438
725,134.1420,126.6861,141.5980,0.745906,0.720567,0.771244
726,131.5745,124.1853,138.9637,0.730211,0.702580,0.757843
727,127.9573,120.0976,135.8170,0.740233,0.716818,0.763648
728,134.1638,126.8543,141.4734,0.721380,0.699287,0.743473
729,134.6120,127.1329,142.0912,0.736077,0.711897,0.760258
730,127.8247,120.4369,135.2125,0.744338,0.720708,0.767968
731,138.5733,130.7407,146.4058,0.723377,0.698641,0.748113
732,131.8017,124.1978,139.4056,0.722214,0.694672,0.749756
733,128.6927,121.0480,136.3375,0.728960,0.703536,0.754385
734,132.8663,127.1908,138.5417,0.740000,0.718200,0.761800
735,128.1835,118.8177,137.5494,0.735859,0.715903,0.755814
736,137.5182,130.4972,144.5393,0.732958,0.708930,0.756986
737,129.3374,121.9799,136.6948,0.732895,0.708954,0.756837
738,136.2858,127.7068,144.8647,0.723623,0.699299,0.747946
739,132.7975,126.0887,139.5063,0.712437,0.689005,0.735869
740,129.5040,124.1322,134.8758,0.727421,0.702771,0.752071
741,128.1347,121.1738,135.0957,0.724754,0.701763,0.747745
742,132.1629,126.7120,137.6139,0.720269,0.694660,0.745879
743,132.5408,125.3608,139.7208,0.732378,0.703765,0.760990
744,126.8739,118.0552,135.6926,0.744636,0.718525,0.770747
745,138.4436,130.3765,146.5107,0.734202,0.711095,0.757308
746,130.9067,121.7489,140.0644,0.746623,0.717003,0.776243
747,134.7144,129.2022,140.2267,0.728052,0.703839,0.752265
748,127.2312,120.0991,134.3632,0.727940,0.702726,0.753154
749,134.7254,126.2452,143.2056,0.727412,0.706431,0.748394
750,134.7755,127.5731,141.9780,0.733174,0.706376,0.759971
751,133.0079,125.2078,140.8080,0.728045,0.703238,0.752852
752,138.9060,131.0477,146.7644,0.722092,0.694661,0.749523
753,134.1639,125.7000,142.6279,0.727868,0.704010,0.751727
754,133.0320,126.9877,139.0764,0.734580,0.710092,0.759068
755,133.6133,125.7758,141.4507,0.736826,0.711972,0.761680
756,130.0180,122.2276,137.8084,0.729064,0.700301,0.757827
757,127.7913,119.8424,135.7402,0.729652,0.702258,0.757045
758,129.3999,121.4983,137.3015,0.735520,0.713959,0.757080
759,140.2857,133.1772,147.3942,0.709510,0.683873,0.735147
760,131.0841,124.0987,138.0694,0.722235,0.701199,0.743270
761,133.8664,125.0086,142.7242,0.725601,0.700367,0.750835
762,141.5168,134.7183,148.3154,0.733897,0.709883,0.757910
763,130.1299,122.4278,137.8319,0.722200,0.695392,0.749008
764,137.0859,129.8951,144.2767,0.743535,0.717898,0.769172
765,133.7217,128.0687,139.3746,0.736809,0.708674,0.764945
766,131.1473,123.8583,138.4362,0.723344,0.699883,0.746806
767,130.7648,123.1915,138.3381,0.722390,0.697608,0.747172
768,140.8237,134.2251,147.4223,0.730027,0.704573,0.755482
769,128.5872,120.8949,136.2795,0.736314,0.708177,0.764451
770,133.0534,126.0669,140.0400,0.735594,0.708531,0.762657
771,136.6517,128.5990,144.7044,0.725349,0.696085,0.754613
