alpha0,episodio,retorno_medio,td_medio
0.1,58680,245.4438,0.589006
0.1,58681,242.4456,0.592499
0.1,58682,242.6117,0.587801
0.1,58683,238.5585,0.589132
0.1,58684,245.9836,0.589302
0.1,58685,247.1088,0.583201
0.1,58686,237.6683,0.608264
0.1,58687,236.0711,0.585793
0.1,58688,240.4348,0.594964
0.1,58689,241.1052,0.610192
0.1,58690,241.9449,0.589024
0.1,58691,245.7006,0.586271
0.1,58692,242.3537,0.607732
0.1,58693,234.2796,0.620897
0.1,58694,232.9522,0.614230
0.1,58695,245.1193,0.587608
0.1,58696,245.7902,0.576271
0.1,58697,242.8361,0.588720
0.1,58698,244.1626,0.598343
0.1,58699,251.5470,0.562496
0.1,58700,245.8149,0.586903
0.1,58701,244.4599,0.580564
0.1,58702,235.9841,0.624336
0.1,58703,243.2696,0.569068
0.1,58704,246.3748,0.585216
0.1,58705,251.7177,0.575962
0.1,58706,242.2764,0.589106
0.1,58707,241.2397,0.593462
0.1,58708,237.8482,0.603557
0.1,58709,249.3649,0.565380
0.1,58710,246.8215,0.583206
0.1,58711,242.6336,0.575731
0.1,58712,242.3373,0.600832
0.1,58713,244.2721,0.577346
0.1,58714,239.9224,0.603041
0.1,58715,244.4146,0.569612
0.1,58716,239.7849,0.604625
0.1,58717,241.5494,0.578033
0.1,58718,247.3292,0.582007
0.1,58719,249.1871,0.569958
0.1,58720,246.2995,0.595587
0.1,58721,241.0213,0.599020
0.1,58722,238.4820,0.625350
0.1,58723,244.2968,0.588026
0.1,58724,244.9789,0.578245
0.1,58725,246.0057,0.582019
0.1,58726,238.6963,0.583175
0.1,58727,240.8053,0.609356
0.1,58728,250.3588,0.582654
0.1,58729,249.0230,0.569836
0.1,58730,247.5379,0.564448
0.1,58731,245.3630,0.593076
0.1,58732,242.0908,0.603705
0.1,58733,246.3788,0.577837
0.1,58734,245.5974,0.575597
0.1,58735,249.6363,0.585107
0.1,58736,250.9592,0.577893
0.1,58737,235.3198,0.595462
0.1,58738,247.3398,0.574319
0.1,58739,236.2862,0.615106
0.1,58740,254.5570,0.551941
0.1,58741,234.5760,0.600633
0.1,58742,239.4462,0.592223
0.1,58743,236.1358,0.610733
0.1,58744,241.0260,0.590119
0.1,58745,243.3224,0.584414
0.1,58746,241.2221,0.602272
0.1,58747,249.4282,0.595758
0.1,58748,238.1707,0.607594
0.1,58749,246.5218,0.576344
0.1,58750,242.9940,0.600979
0.1,58751,240.2215,0.586625
0.1,58752,246.2291,0.584696
0.1,58753,245.9730,0.571371
0.1,58754,244.8799,0.611484
0.1,58755,236.0891,0.609344
0.1,58756,236.6120,0.595900
0.1,58757,244.0062,0.608102
0.1,58758,240.0013,0.618129
0.1,58759,235.7364,0.603139
0.1,58760,240.1936,0.586508
0.1,58761,248.2091,0.575451
0.1,58762,251.7121,0.564903
0.1,58763,243.6555,0.580824
0.1,58764,238.2979,0.587200
0.1,58765,231.0893,0.613764
0.1,58766,242.9227,0.597144
0.1,58767,243.9216,0.587351
0.1,58768,243.7656,0.589528
0.1,58769,239.5540,0.595670
0.1,58770,245.2709,0.590395
0.1,58771,245.5385,0.586545
0.1,58772,238.0129,0.581087
0.1,58773,241.3938,0.573158
0.1,58774,240.4930,0.607355
0.1,58775,244.0637,0.586293
0.1,58776,245.1903,0.606628
0.1,58777,240.4661,0.597554
0.1,58778,243.0951,0.591985
0.1,58779,248.1691,0.587109
0.1,58780,245.8706,0.578064
0.1,58781,250.2720,0.587597
0.1,58782,239.3210,0.591794
0.1,58783,244.3734,0.578747
0.1,58784,245.8318,0.577016
0.1,58785,248.9468,0.589688
0.1,58786,240.3423,0.587921
0.1,58787,237.9619,0.605768
0.1,58788,249.5801,0.574495
0.1,58789,237.5896,0.610756
0.1,58790,243.4472,0.587375
0.1,58791,235.0001,0.618359
0.1,58792,250.0577,0.571055
0.1,58793,245.1473,0.571954
0.1,58794,250.2652,0.578930
0.1,58795,238.3554,0.589332
0.1,58796,250.6022,0.555398
0.1,58797,245.7445,0.558849
0.1,58798,244.8810,0.607005
0.1,58799,234.5565,0.600191
0.1,58800,243.4129,0.567943
0.1,58801,238.0461,0.613357
0.1,58802,236.5701,0.609182
0.1,58803,245.1474,0.584054
0.1,58804,235.8728,0.623747
0.1,58805,246.1889,0.582021
0.1,58806,246.4251,0.564245
0.1,58807,246.6140,0.573252
0.1,58808,241.9159,0.594841
0.1,58809,237.5649,0.595484
0.1,58810,243.8758,0.586178
0.1,58811,245.2275,0.591612
0.1,58812,240.4847,0.583707
0.1,58813,241.6352,0.586321
0.1,58814,247.4019,0.576009
0.1,58815,241.9604,0.592208
0.1,58816,239.4545,0.613120
0.1,58817,241.2538,0.578671
0.1,58818,242.6514,0.592150
0.1,58819,238.9129,0.596663
0.1,58820,238.3344,0.609448
0.1,58821,237.2522,0.591116
0.1,58822,242.5602,0.592632
0.1,58823,241.3964,0.591548
0.1,58824,234.4444,0.586783
0.1,58825,244.3753,0.577512
0.1,58826,242.3654,0.612202
0.1,58827,237.5375,0.599200
0.1,58828,245.6422,0.593756
0.1,58829,245.3209,0.601997
0.1,58830,241.7437,0.607216
0.1,58831,249.4701,0.574595
0.1,58832,247.3756,0.581023
0.1,58833,242.5012,0.600843
0.1,58834,233.1404,0.587993
0.1,58835,247.8280,0.572780
0.1,58836,248.7197,0.565200
0.1,58837,238.4095,0.612868
0.1,58838,236.1216,0.623211
0.1,58839,243.9380,0.595901
0.1,58840,244.7837,0.573199
0.1,58841,244.9461,0.585482
0.1,58842,245.9467,0.584065
0.1,58843,237.1729,0.605591
0.1,58844,239.4494,0.593796
0.1,58845,245.5637,0.582019
0.1,58846,242.6481,0.599633
0.1,58847,241.8291,0.613970
0.1,58848,241.2187,0.599115
0.1,58849,244.9887,0.594403
0.1,58850,243.1951,0.595413
0.1,58851,240.7375,0.579698
0.1,58852,247.3184,0.563550
0.1,58853,251.3804,0.556083
0.1,58854,240.0678,0.598657
0.1,58855,249.4740,0.567748
0.1,58856,252.6938,0.551717
0.1,58857,246.6022,0.606108
0.1,58858,247.7738,0.574384
0.1,58859,243.2506,0.598185
0.1,58860,239.5839,0.603309
0.1,58861,243.1131,0.570138
0.1,58862,240.8069,0.578112
0.1,58863,252.5500,0.582563
0.1,58864,240.2327,0.591882
0.1,58865,246.1498,0.568543
0.1,58866,246.3707,0.564974
0.1,58867,247.7573,0.565823
0.1,58868,240.7965,0.596428
0.1,58869,248.0326,0.573688
0.1,58870,232.3872,0.634943
0.1,58871,241.8355,0.609304
0.1,58872,239.5386,0.581586
0.1,58873,237.5141,0.589669
0.1,58874,254.6188,0.562361
0.1,58875,246.6405,0.560301
0.1,58876,236.8415,0.618724
0.1,58877,232.9948,0.598982
0.1,58878,247.1370,0.585618
0.1,58879,241.1522,0.585602
0.1,58880,235.2741,0.619384
0.1,58881,248.4432,0.573492
0.1,58882,238.5783,0.611270
0.1,58883,242.2404,0.578585
0.1,58884,253.9612,0.584308
0.1,58885,250.6161,0.557708
0.1,58886,241.2532,0.598413
0.1,58887,245.8518,0.606857
0.1,58888,238.4115,0.598639
0.1,58889,243.8023,0.573655
0.1,58890,238.8840,0.581615
0.1,58891,245.6750,0.569129
0.1,58892,256.6120,0.569288
0.1,58893,248.0412,0.587406
0.1,58894,236.3412,0.605853
0.1,58895,254.0582,0.557646
0.1,58896,240.4952,0.607004
0.1,58897,249.6049,0.573191
0.1,58898,244.1859,0.603389
0.1,58899,246.7071,0.615466
0.1,58900,243.8650,0.585608
0.1,58901,238.8132,0.603213
0.1,58902,247.1021,0.584331
0.1,58903,240.8748,0.569239
0.1,58904,239.7972,0.594575
0.1,58905,249.3973,0.588005
0.1,58906,240.1903,0.571591
0.1,58907,251.0787,0.560987
0.1,58908,250.5385,0.585280
0.1,58909,242.7462,0.595651
0.1,58910,242.7848,0.597502
0.1,58911,242.4404,0.580316
0.1,58912,249.4881,0.561497
0.1,58913,238.1286,0.615778
0.1,58914,241.2199,0.597058
0.1,58915,241.8563,0.600202
0.1,58916,244.6666,0.585891
0.1,58917,240.7742,0.600945
0.1,58918,247.2173,0.586476
0.1,58919,242.7550,0.586831
0.1,58920,239.7151,0.588711
0.1,58921,244.0230,0.591713
0.1,58922,242.7799,0.582163
0.1,58923,246.2862,0.573180
0.1,58924,251.1666,0.582683
0.1,58925,239.1426,0.589398
0.1,58926,242.2791,0.575267
0.1,58927,243.5458,0.578810
0.1,58928,240.6846,0.614108
0.1,58929,245.6677,0.568440
0.1,58930,240.8532,0.619329
0.1,58931,242.6204,0.577853
0.1,58932,241.2357,0.589552
0.1,58933,240.3098,0.585537
0.1,58934,235.5894,0.624488
0.1,58935,238.6674,0.597940
0.1,58936,248.4794,0.571786
0.1,58937,248.9512,0.554423
0.1,58938,233.5859,0.614773
0.1,58939,242.5424,0.598894
0.1,58940,249.9120,0.581271
0.1,58941,244.9920,0.581517
0.1,58942,243.9929,0.595485
0.1,58943,245.0551,0.578800
0.1,58944,239.1396,0.597254
0.1,58945,251.7160,0.561445
0.1,58946,246.3442,0.604338
0.1,58947,242.2038,0.602178
0.1,58948,242.9251,0.562451
0.1,58949,248.7452,0.595300
0.1,58950,253.8221,0.596045
0.1,58951,242.2646,0.587840
0.1,58952,243.8335,0.568890
0.1,58953,235.8427,0.602002
0.1,58954,254.2302,0.595374
0.1,58955,244.9264,0.595453
0.1,58956,246.5394,0.563590
0.1,58957,251.7797,0.578447
0.1,58958,239.9882,0.578722
0.1,58959,243.6278,0.580595
0.1,58960,243.3021,0.601760
0.1,58961,248.4689,0.587433
0.1,58962,240.6562,0.595915
0.1,58963,245.9267,0.607578
0.1,58964,239.5177,0.588077
0.1,58965,240.3270,0.580717
0.1,58966,236.9810,0.593155
0.1,58967,239.8269,0.585889
0.1,58968,247.2752,0.563625
0.1,58969,247.5318,0.579362
0.1,58970,241.2921,0.595192
0.1,58971,243.1539,0.578824
0.1,58972,244.5735,0.592881
0.1,58973,246.9205,0.576134
0.1,58974,246.0507,0.587252
0.1,58975,239.0771,0.590909
0.1,58976,250.7410,0.594088
0.1,58977,248.1274,0.588842
0.1,58978,239.6449,0.606180
0.1,58979,243.0191,0.590355
0.1,58980,234.0462,0.625069
0.1,58981,236.9517,0.599914
0.1,58982,246.8420,0.567557
0.1,58983,249.9492,0.564820
0.1,58984,241.3500,0.582348
0.1,58985,240.9793,0.570416
0.1,58986,242.6672,0.584217
0.1,58987,243.7623,0.588570
0.1,58988,245.2241,0.560199
0.1,58989,245.5795,0.588149
0.1,58990,249.2784,0.572689
0.1,58991,243.9108,0.588812
0.1,58992,242.0315,0.575520
0.1,58993,241.8489,0.589732
0.1,58994,240.3006,0.596004
0.1,58995,245.4973,0.575546
0.1,58996,244.6487,0.579800
0.1,58997,241.5517,0.601729
0.1,58998,248.4497,0.554268
0.1,58999,238.0328,0.609894
0.1,59000,246.9118,0.575816
0.1,59001,240.5655,0.628314
0.1,59002,245.3209,0.591886
0.1,59003,241.5546,0.590931
0.1,59004,240.1838,0.593704
0.1,59005,247.7708,0.569131
0.1,59006,246.9677,0.587006
0.1,59007,240.9212,0.618297
0.1,59008,250.9484,0.561070
0.1,59009,254.0767,0.574318
0.1,59010,247.3652,0.591849
0.1,59011,246.3942,0.583898
0.1,59012,244.2054,0.570146
0.1,59013,239.5514,0.597449
0.1,59014,241.1240,0.596822
0.1,59015,236.1512,0.624391
0.1,59016,243.2148,0.569783
0.1,59017,239.5543,0.610428
0.1,59018,240.9053,0.588457
0.1,59019,245.5699,0.606103
0.1,59020,244.2763,0.596337
0.1,59021,251.3575,0.560833
0.1,59022,240.8127,0.582697
0.1,59023,245.7314,0.582543
0.1,59024,243.4972,0.577702
0.1,59025,249.4670,0.581450
0.1,59026,241.5321,0.604365
0.1,59027,240.1366,0.588943
0.1,59028,251.0325,0.587382
0.1,59029,239.4887,0.600530
0.1,59030,237.9582,0.590942
0.1,59031,244.3497,0.594066
0.1,59032,243.9980,0.597054
0.1,59033,232.7421,0.626326
0.1,59034,240.8063,0.611162
0.1,59035,233.1895,0.627846
0.1,59036,243.5431,0.583720
0.1,59037,245.0821,0.591898
0.1,59038,235.3553,0.606725
0.1,59039,238.1920,0.609129
0.1,59040,254.4727,0.563420
0.1,59041,238.2229,0.596149
0.1,59042,243.9712,0.580373
0.1,59043,243.9797,0.604996
0.1,59044,240.5446,0.589340
0.1,59045,255.1099,0.541326
0.1,59046,243.1246,0.606165
0.1,59047,239.0951,0.610823
0.1,59048,242.7090,0.587850
0.1,59049,239.8113,0.602954
0.1,59050,240.8917,0.598437
0.1,59051,236.8340,0.598745
0.1,59052,251.5100,0.568308
0.1,59053,250.1820,0.555557
0.1,59054,239.9890,0.583234
0.1,59055,247.3717,0.574312
0.1,59056,240.7068,0.593370
0.1,59057,244.3526,0.591222
0.1,59058,236.8146,0.632550
0.1,59059,247.2251,0.598634
0.1,59060,251.4018,0.561456
0.1,59061,242.4104,0.582595
0.1,59062,245.8918,0.574378
0.1,59063,240.0994,0.608156
0.1,59064,239.0528,0.606902
0.1,59065,236.6661,0.589764
0.1,59066,244.6672,0.571998
0.1,59067,236.2704,0.584173
0.1,59068,238.6635,0.606535
0.1,59069,241.1125,0.585195
0.1,59070,245.6743,0.569611
0.1,59071,250.7354,0.598454
0.1,59072,237.2144,0.601878
0.1,59073,251.1651,0.573424
0.1,59074,248.6735,0.584018
0.1,59075,247.8127,0.594230
0.1,59076,241.4526,0.592583
0.1,59077,247.3131,0.585384
0.1,59078,252.0575,0.571231
0.1,59079,244.0616,0.581710
0.1,59080,242.6494,0.570228
0.1,59081,234.8935,0.613746
0.1,59082,243.9068,0.588686
0.1,59083,248.1649,0.570460
0.1,59084,245.7677,0.578453
0.1,59085,237.2905,0.611323
0.1,59086,236.5503,0.591092
0.1,59087,249.1970,0.573998
0.1,59088,247.8215,0.576434
0.1,59089,250.0085,0.568326
0.1,59090,240.5481,0.595342
0.1,59091,243.8186,0.579072
0.1,59092,242.2092,0.594340
0.1,59093,240.2745,0.590026
0.1,59094,240.4742,0.597975
0.1,59095,241.0872,0.589930
0.1,59096,244.5125,0.571779
0.1,59097,242.7229,0.591954
0.1,59098,244.5371,0.600458
0.1,59099,241.4414,0.622071
0.1,59100,244.4288,0.580481
0.1,59101,247.1784,0.590930
0.1,59102,246.3996,0.574227
0.1,59103,250.8207,0.574465
0.1,59104,246.7573,0.561646
0.1,59105,238.5475,0.590261
0.1,59106,247.6274,0.577365
0.1,59107,240.3340,0.588024
0.1,59108,251.6449,0.575511
0.1,59109,244.6537,0.577888
0.1,59110,236.7187,0.613562
0.1,59111,239.7062,0.617722
0.1,59112,245.1601,0.555760
0.1,59113,232.4816,0.619796
0.1,59114,244.0100,0.581970
0.1,59115,247.5156,0.557475
0.1,59116,243.0656,0.601607
0.1,59117,242.1994,0.597154
0.1,59118,240.5403,0.616696
0.1,59119,244.0802,0.576577
0.1,59120,251.0284,0.573490
0.1,59121,248.4726,0.571155
0.1,59122,244.0986,0.576354
0.1,59123,241.9142,0.605781
0.1,59124,245.2395,0.579978
0.1,59125,241.1568,0.603069
0.1,59126,244.0699,0.561784
0.1,59127,249.9560,0.562081
0.1,59128,251.6032,0.584595
0.1,59129,248.8816,0.587162
0.1,59130,245.6354,0.582724
0.1,59131,243.9188,0.585831
0.1,59132,243.5292,0.570789
0.1,59133,239.3562,0.605910
0.1,59134,239.4324,0.603031
0.1,59135,237.5131,0.576078
0.1,59136,249.4149,0.576146
0.1,59137,241.0276,0.599424
0.1,59138,233.4308,0.603382
0.1,59139,244.5509,0.582811
0.1,59140,246.3239,0.590600
0.1,59141,248.4058,0.569748
0.1,59142,238.0518,0.598552
0.1,59143,242.3329,0.594025
0.1,59144,240.2623,0.595833
0.1,59145,246.2027,0.566334
0.1,59146,251.4530,0.567195
0.1,59147,246.0301,0.561382
0.1,59148,243.3592,0.567562
0.1,59149,251.4532,0.573925
0.1,59150,251.4935,0.570015
0.1,59151,240.2748,0.589868
0.1,59152,246.6708,0.565007
0.1,59153,243.4890,0.575770
0.1,59154,239.3850,0.613512
0.1,59155,251.1793,0.550861
0.1,59156,242.0753,0.575765
0.1,59157,249.1934,0.564700
0.1,59158,240.4589,0.612513
0.1,59159,240.1312,0.622520
0.1,59160,236.4166,0.581056
0.1,59161,245.3903,0.599732
0.1,59162,258.2453,0.561046
0.1,59163,238.0026,0.630513
0.1,59164,243.0380,0.603778
0.1,59165,237.4859,0.614898
0.1,59166,242.2441,0.598011
0.1,59167,236.9603,0.603052
0.1,59168,241.2010,0.587317
0.1,59169,245.5488,0.583744
0.1,59170,244.6893,0.579808
0.1,59171,251.7971,0.564005
0.1,59172,250.5680,0.554101
0.1,59173,245.3900,0.567002
0.1,59174,252.8168,0.583975
0.1,59175,238.2855,0.599688
0.1,59176,242.4561,0.598580
0.1,59177,245.8649,0.559737
0.1,59178,239.6328,0.594274
0.1,59179,241.7594,0.578348
0.1,59180,241.6043,0.578047
0.1,59181,242.3702,0.589402
0.1,59182,244.2780,0.596772
0.1,59183,241.3513,0.594249
0.1,59184,243.0708,0.610290
0.1,59185,240.6739,0.580127
0.1,59186,248.9798,0.564127
0.1,59187,249.9142,0.579080
0.1,59188,241.4747,0.591834
0.1,59189,239.6139,0.587818
0.1,59190,244.8515,0.594307
0.1,59191,243.2539,0.592435
0.1,59192,246.2048,0.569633
0.1,59193,241.1795,0.600854
0.1,59194,236.5709,0.637226
0.1,59195,240.2767,0.592346
0.1,59196,246.8806,0.581707
0.1,59197,238.9924,0.619363
0.1,59198,241.7129,0.588349
0.1,59199,249.8699,0.554254
0.1,59200,248.2399,0.561342
0.1,59201,245.6405,0.573977
0.1,59202,251.7631,0.573049
0.1,59203,242.2266,0.607584
0.1,59204,248.2496,0.578267
0.1,59205,239.4815,0.589027
0.1,59206,245.0368,0.583117
0.1,59207,239.7064,0.597472
0.1,59208,244.4712,0.597081
0.1,59209,236.9975,0.609779
0.1,59210,239.0185,0.569277
0.1,59211,247.6923,0.570449
0.1,59212,249.3026,0.552090
0.1,59213,245.1595,0.588538
0.1,59214,246.2405,0.568933
0.1,59215,244.8490,0.577910
0.1,59216,246.7190,0.580043
0.1,59217,236.2074,0.620721
0.1,59218,244.3386,0.566877
0.1,59219,237.5808,0.605051
0.1,59220,245.5689,0.578108
0.1,59221,248.6397,0.572430
0.1,59222,242.0842,0.599470
0.1,59223,245.0138,0.580645
0.1,59224,238.8834,0.616923
0.1,59225,247.3809,0.576757
0.1,59226,255.4301,0.558081
0.1,59227,247.7780,0.575798
0.1,59228,244.9362,0.585445
0.1,59229,245.7647,0.573246
0.1,59230,238.2956,0.606524
0.1,59231,242.7399,0.581614
0.1,59232,246.9669,0.564145
0.1,59233,251.8552,0.565843
0.1,59234,243.0739,0.562081
0.1,59235,249.4676,0.577328
0.1,59236,247.8206,0.591243
0.1,59237,240.3256,0.582739
0.1,59238,249.9459,0.569595
0.1,59239,244.7577,0.599382
0.1,59240,250.8364,0.568877
0.1,59241,242.8884,0.596697
0.1,59242,247.2318,0.591983
0.1,59243,251.6431,0.563283
0.1,59244,234.8052,0.595793
0.1,59245,250.8491,0.566132
0.1,59246,248.5835,0.576952
0.1,59247,243.0506,0.583140
0.1,59248,244.8213,0.587210
0.1,59249,234.1488,0.615112
0.1,59250,246.1734,0.598203
0.1,59251,242.7351,0.602766
0.1,59252,235.5079,0.619553
0.1,59253,245.4719,0.588484
0.1,59254,243.1487,0.579277
0.1,59255,244.8974,0.580943
0.1,59256,243.8497,0.603863
0.1,59257,247.9719,0.566738
0.1,59258,249.3140,0.578778
0.1,59259,239.7400,0.612154
0.1,59260,242.4167,0.590086
0.1,59261,251.6704,0.579377
0.1,59262,245.0240,0.584537
0.1,59263,241.2103,0.611305
0.1,59264,245.0575,0.576561
0.1,59265,243.9908,0.606638
0.1,59266,244.5582,0.585104
0.1,59267,247.4076,0.586614
0.1,59268,243.8096,0.587058
0.1,59269,244.5958,0.603387
0.1,59270,241.2282,0.579670
0.1,59271,244.4662,0.572892
0.1,59272,233.9050,0.608074
0.1,59273,244.6407,0.601901
0.1,59274,241.8555,0.575461
0.1,59275,240.6982,0.599802
0.1,59276,236.3019,0.605584
0.1,59277,239.2399,0.599917
0.1,59278,238.9235,0.597245
0.1,59279,240.7783,0.600103
0.1,59280,248.1581,0.600450
0.1,59281,249.2589,0.578498
0.1,59282,242.5873,0.617511
0.1,59283,249.3095,0.579271
0.1,59284,245.7222,0.585530
0.1,59285,243.0135,0.582145
0.1,59286,236.6075,0.615807
0.1,59287,248.8439,0.574242
0.1,59288,249.2987,0.570538
0.1,59289,244.1530,0.609112
0.1,59290,239.5831,0.582660
0.1,59291,241.9116,0.604331
0.1,59292,245.7909,0.553755
0.1,59293,238.6683,0.615212
0.1,59294,249.3502,0.574400
0.1,59295,241.8704,0.601762
0.1,59296,242.7184,0.585434
0.1,59297,243.9727,0.581983
0.1,59298,239.2266,0.586959
0.1,59299,239.1593,0.585937
0.1,59300,246.1330,0.586110
0.1,59301,248.2410,0.573365
0.1,59302,241.8803,0.603103
0.1,59303,243.9292,0.582790
0.1,59304,236.7669,0.608128
0.1,59305,251.0921,0.555249
0.1,59306,240.4203,0.578572
0.1,59307,245.7092,0.595367
0.1,59308,248.3318,0.552714
0.1,59309,245.5761,0.581721
0.1,59310,244.8571,0.565218
0.1,59311,242.1009,0.588980
0.1,59312,250.3268,0.566649
0.1,59313,251.5140,0.577278
0.1,59314,251.0207,0.594520
0.1,59315,246.5711,0.564833
0.1,59316,244.6126,0.578030
0.1,59317,241.6323,0.584203
0.1,59318,251.0217,0.573221
0.1,59319,245.6586,0.584496
0.1,59320,246.9891,0.574402
0.1,59321,242.3219,0.593139
0.1,59322,245.1152,0.597033
0.1,59323,237.4930,0.611938
0.1,59324,237.4390,0.602702
0.1,59325,242.4823,0.573678
0.1,59326,245.3212,0.592531
0.1,59327,240.1249,0.592607
0.1,59328,247.0778,0.570323
0.1,59329,241.5084,0.583517
0.1,59330,242.5260,0.587015
0.1,59331,241.3521,0.600971
0.1,59332,235.1179,0.593418
0.1,59333,241.7013,0.607668
0.1,59334,250.1426,0.571190
0.1,59335,244.8147,0.585787
0.1,59336,242.4508,0.587047
0.1,59337,241.9243,0.608474
0.1,59338,239.1218,0.604386
0.1,59339,234.0814,0.598747
0.1,59340,236.9801,0.595813
0.1,59341,245.9300,0.587243
0.1,59342,250.4920,0.565667
0.1,59343,244.6254,0.585763
0.1,59344,243.3305,0.579526
0.1,59345,243.0952,0.574985
0.1,59346,239.9768,0.597536
0.1,59347,245.4496,0.572377
0.1,59348,258.1472,0.531442
0.1,59349,246.8699,0.576385
0.1,59350,246.5414,0.575921
0.1,59351,249.9074,0.572694
0.1,59352,239.7027,0.601951
0.1,59353,243.3238,0.607021
0.1,59354,243.5292,0.601929
0.1,59355,243.2590,0.604234
0.1,59356,237.7956,0.601863
0.1,59357,242.8396,0.589185
0.1,59358,245.6309,0.588635
0.1,59359,241.4093,0.601141
0.1,59360,250.8278,0.551803
0.1,59361,245.0466,0.570213
0.1,59362,244.3616,0.580960
0.1,59363,241.5348,0.615361
0.1,59364,243.6459,0.578351
0.1,59365,246.4796,0.588648
0.1,59366,244.0575,0.581749
0.1,59367,247.7892,0.586901
0.1,59368,243.8837,0.579644
0.1,59369,236.5344,0.603779
0.1,59370,248.6787,0.597100
0.1,59371,247.7972,0.566678
0.1,59372,243.8019,0.575627
0.1,59373,244.3178,0.600029
0.1,59374,242.9836,0.569007
0.1,59375,250.1655,0.572109
0.1,59376,233.2407,0.614336
0.1,59377,244.9153,0.614178
0.1,59378,244.0400,0.553018
0.1,59379,244.7782,0.560779
0.1,59380,244.2679,0.589192
0.1,59381,237.8897,0.591519
0.1,59382,240.1134,0.581155
0.1,59383,238.4607,0.597329
0.1,59384,233.7987,0.592017
0.1,59385,236.7167,0.604251
0.1,59386,248.1134,0.566345
0.1,59387,248.6912,0.586158
0.1,59388,242.6872,0.581838
0.1,59389,240.4004,0.604130
0.1,59390,246.6636,0.560989
0.1,59391,251.0711,0.592877
0.1,59392,249.5932,0.584552
0.1,59393,250.8438,0.565056
0.1,59394,251.9015,0.554844
0.1,59395,244.0664,0.581568
0.1,59396,245.6502,0.578007
0.1,59397,243.9743,0.589433
0.1,59398,241.9064,0.587045
0.1,59399,240.8787,0.591095
0.1,59400,246.9493,0.581065
0.1,59401,246.2228,0.569697
0.1,59402,239.9329,0.591248
0.1,59403,246.8795,0.583925
0.1,59404,238.2017,0.582356
0.1,59405,245.2448,0.565825
0.1,59406,244.6958,0.573971
0.1,59407,242.5933,0.600197
0.1,59408,250.1942,0.565733
0.1,59409,250.8265,0.556287
